7Q,物质的溶解性及影响溶解性的因素,2051050506,物质的溶解性及影响溶解性的因素
7R,溶质的质量分数,2051050601,溶质的质量分数
7S,用水稀释改变浓度的方法,2051050603,用水稀释改变浓度的方法
7T,溶质的质量分数、溶解性和溶解度的关系,2051050604,溶质的质量分数、溶解性和溶解度的关系
7U,有关溶质质量分数的简单计算,2051050602,有关溶质质量分数的简单计算
7V,氢气的制取和检验,2052030201,氢气的制取和检验
8,金属与金属矿物,,
81,常见金属的特性及其应用,2052060101,常见金属的特性及其应用
82,金属的物理性质及用途,2052060102,金属的物理性质及用途
83,合金与合金的性质,2052060103,合金与合金的性质
84,常见的金属和非金属的区分,2052060104,常见的金属和非金属的区分
85,金属的化学性质,2052060201,金属的化学性质
86,金属活动性顺序及其应用,2052060202,金属活动性顺序及其应用
87,金属元素的存在及常见的金属矿物,2052060401,金属元素的存在及常见的金属矿物
88,探究金属铜的冶炼原理,2052060301,探究金属铜的冶炼原理
89,金属材料及其应用,2052060106,金属材料及其应用
8A,一氧化碳还原氧化铁,2052060304,一氧化碳还原氧化铁
8B,铁的冶炼,2052060303,铁的冶炼
8C,碳、一氧化碳、氢气还原氧化铜实验,2052060302,碳、一氧化碳、氢气还原氧化铜实验
8D,常见金属的冶炼方法,2052060305,常见金属的冶炼方法
8E,生铁和钢,2052060105,生铁和钢
8F,含杂质物质的化学反应的有关计算,2054010202,含杂质物质的化学反应的有关计算
8G,金属锈蚀的条件及其防护,2052060402,金属锈蚀的条件及其防护
8H,铁锈的主要成分,2052060403,铁锈的主要成分
8I,金属资源的保护,2052060404,金属资源的保护
8J,废弃金属对环境的污染,2052060405,废弃金属对环境的污染
8K,金属的回收利用及其重要性,2052060406,金属的回收利用及其重要性
8L,生石灰的性质与用途,2052050206,生石灰的性质与用途
8M,碳酸钙、生石灰、熟石灰之间的转化,2052050207,碳酸钙、生石灰、熟石灰之间的转化
9,生活中的常见化合物,,
91,酸碱指示剂及其性质,2052070101,酸碱指示剂及其性质
92,酸的物理性质及用途,2052070102,酸的物理性质及用途
93,酸的化学性质,2052070103,酸的化学性质
94,常见碱的特性和用途,2052070201,常见碱的特性和用途
95,碱的化学性质,2052070202,碱的化学性质
96,溶液的导电性及其原理分析,2052070301,溶液的导电性及其原理分析
97,中和反应及其应用,2052070302,中和反应及其应用
98,酸碱溶液的稀释,2052070303,酸碱溶液的稀释
99,溶液的酸碱性与pH值的关系,2052070304,溶液的酸碱性与pH值的关系
9A,溶液的酸碱性测定,2052070305,溶液的酸碱性测定
9B,酸碱性对生命活动和农作物生长的影响,2052070306,酸碱性对生命活动和农作物生长的影响
9C,酸雨的产生、危害及防治,2052070307,酸雨的产生、危害及防治
9D,酸碱盐的应用,2052070609,酸碱盐的应用
9E,氯化钠与粗盐提纯,2052070401,氯化钠与粗盐提纯
9F,碳酸钠、碳酸氢钠与碳酸钙,2052070402,碳酸钠、碳酸氢钠与碳酸钙
9G,常用盐的用途,2052070403,常用盐的用途
9H,盐的化学性质,2052070404,盐的化学性质
9I,复分解反应及其发生的条件,2052070610,复分解反应及其发生的条件
9J,常见化肥的种类和作用,2052070501,常见化肥的种类和作用
9K,化肥的简易鉴别,2052070502,化肥的简易鉴别
9L,铵态氮肥的检验,2052070503,铵态氮肥的检验
9M,施用化肥对环境的影响,2052070504,施用化肥对环境的影响
9N,醋酸的性质及醋酸的含量测定,2052070104,醋酸的性质及醋酸的含量测定
9O,海水晒盐的原理和过程,2052070601,海水晒盐的原理和过程
9P,纯碱的制取,2052070602,纯碱的制取
9Q,酸碱盐的溶解性,2052070603,酸碱盐的溶解性
9R,离子或物质的共存问题,2052070604,离子或物质的共存问题
9S,空气中常见酸碱盐的质量或性质变化及贮存法,2052070605,空气中常见酸碱盐的质量或性质变化及贮存法
9T,根据浓硫酸或烧碱的性质确定所能干燥的气体,2052070606,根据浓硫酸或烧碱的性质确定所能干燥的气体
9U,酸、碱、盐的鉴别,2052070607,酸、碱、盐的鉴别
9V,常见离子的检验方法及现象,2052070608,常见离子的检验方法及现象
A,化学物质的多样性,,
A1,物质的三态及其转化,2051010301,物质的三态及其转化
A2,物质的简单分类,2051010302,物质的简单分类
A3,从组成上识别氧化物,2051010310,从组成上识别氧化物
A4,纯净物和混合物的概念,2051010303,纯净物和混合物的概念
A5,纯净物和混合物的判别,2051010304,纯净物和混合物的判别
A6,单质和化合物的概念,2051010305,单质和化合物的概念
A7,单质和化合物的判别,2051010306,单质和化合物的判别
A8,氧化物、酸、碱和盐的概念,2051010311,氧化物、酸、碱和盐的概念
A9,常见的氧化物、酸、碱和盐的判别,2051010312,常见的氧化物、酸、碱和盐的判别
AA,有机物的特征、分类及聚合物的特性,2055010301,有机物的特征、分类及聚合物的特性
AB,甲烷、乙醇等常见有机物的性质和用途,2055010302,甲烷、乙醇等常见有机物的性质和用途
AC,有机物与无机物的区别,2055010303,有机物与无机物的区别
AD,物质的多样性及其原因,2052080101,物质的多样性及其原因
AE,物质的鉴别、推断,2052080102,物质的鉴别、推断
AF,物质的相互转化和制备,2052080103,物质的相互转化和制备
B,微粒构成物质,,
B1,物质的微粒性,2051010101,物质的微粒性
B2,分子、原子、离子、元素与物质之间的关系,2051010102,分子、原子、离子、元素与物质之间的关系
B3,微粒观点及模型图的应用,2051010103,微粒观点及模型图的应用
B4,原子的定义与构成,2051010104,原子的定义与构成
B5,分子和原子的区别和联系,2051010108,分子和原子的区别和联系
B6,原子和离子的相互转化,2051010106,原子和离子的相互转化
B7,核外电子在化学反应中的作用,2051010109,核外电子在化学反应中的作用
B8,原子结构示意图与离子结构示意图,2051010107,原子结构示意图与离子结构示意图
B9,利用分子与原子的性质分析和解决问题,2051010110,利用分子与原子的性质分析和解决问题
BA,分子的定义与分子的特性,2051010111,分子的定义与分子的特性
BB,原子的有关数量计算,2051010105,原子的有关数量计算
C,认识化学元素,,
C1,元素的概念,2051010201,元素的概念
C2,地壳中元素的分布与含量,2051010202,地壳中元素的分布与含量
C3,元素的符号及其意义,2051010203,元素的符号及其意义
C4,元素的简单分类,2051010204,元素的简单分类
C5,元素周期表的特点及其应用,2051010207,元素周期表的特点及其应用
C6,碳单质的物理性质及用途,2052050101,碳单质的物理性质及用途
C7,碳的化学性质,2052050102,碳的化学性质
C8,物质的元素组成,2051010206,物质的元素组成
C9,物质的构成和含量分析,2051010313,物质的构成和含量分析
CA,碳元素组成的单质,2051010308,碳元素组成的单质
CB,氧元素组成的单质,2051010309,氧元素组成的单质
CC,元素在化学变化过程中的特点,2051010205,元素在化学变化过程中的特点
CD,同素异形体和同素异形现象,2051010307,同素异形体和同素异形现象
D,物质组成的表示,,
D1,化学式的书写及意义,2051010405,化学式的书写及意义
D2,化合价的概念,2051010401,化合价的概念
D3,常见元素与常见原子团的化合价,2051010402,常见元素与常见原子团的化合价
D4,化合价与离子表示方法上的异同点,2051010403,化合价与离子表示方法上的异同点
D5,化合价规律和原则,2051010404,化合价规律和原则
D6,有关元素化合价的计算,2054010101,有关元素化合价的计算
D7,相对原子质量的概念及其计算方法,2054010102,相对原子质量的概念及其计算方法
D8,相对分子质量的概念及其计算,2054010103,相对分子质量的概念及其计算
D9,元素质量比的计算,2054010104,元素质量比的计算
DA,元素的质量分数计算,2054010105,元素的质量分数计算
DB,化合物中某元素的质量计算,2054010106,化合物中某元素的质量计算
DC,混合物中某元素的质量计算,2054010107,混合物中某元素的质量计算
DD,物质组成的综合计算,2054010108,物质组成的综合计算
DE,标签上标示的物质成分及其含量,2054010109,标签上标示的物质成分及其含量
DF,化学符号及其周围数字的意义,2054010110,化学符号及其周围数字的意义
DG,有关化学式的计算和推断,2054010111,有关化学式的计算和推断
E,化学变化的基本特征,2051020101,化学变化的基本特征
E1,化学变化的基本特征,2051020101,化学变化的基本特征
E2,物理变化的特点,2051020102,物理变化的特点
E3,化学变化和物理变化的判别,2051020103,化学变化和物理变化的判别
E4,化学性质与物理性质的差别及应用,2051020104,化学性质与物理性质的差别及应用
E5,物质发生化学变化时的能量变化,2051020105,物质发生化学变化时的能量变化
E6,化学的研究对象及其发展,2051020106,化学的研究对象及其发展
E7,反应现象和本质的联系,2051020107,反应现象和本质的联系
E8,化学反应的实质,2051020108,化学反应的实质
F,认识几种化学反应,,
F1,化合反应及其应用,2051020201,化合反应及其应用
F2,分解反应及其应用,2051020202,分解反应及其应用
F3,置换反应及其应用,2051020203,置换反应及其应用
F4,复分解反应及其应用,2051020204,复分解反应及其应用
F5,氧化反应,2051020207,氧化反应
F6,复分解反应的条件与实质,2051020206,复分解反应的条件与实质
F7,金属活动性顺序与置换反应,2051020205,金属活动性顺序与置换反应
F8,酸、碱性废水的处理,2051020210,酸、碱性废水的处理
F9,光合作用与呼吸作用,2051020211,光合作用与呼吸作用
FA,反应类型的判定,2051020209,反应类型的判定
FB,还原反应,2051020208,还原反应
G,质量守恒定律,2051030100,质量守恒定律
G1,质量守恒定律及其应用,2051030101,质量守恒定律及其应用
G2,化学方程式的概念、读法和含义,2051030202,化学方程式的概念、读法和含义
G3,化学方程式的配平,2051030204,化学方程式的配平
G4,常见化学反应中的质量关系,2051030201,常见化学反应中的质量关系
G5,书写化学方程式、文字表达式、电离方程式,2051030203,书写化学方程式、文字表达式、电离方程式
G6,根据化学反应方程式的计算,2054010201,根据化学反应方程式的计算
H,化学与能源、资源利用,,
H1,燃烧与燃烧的条件,2051040101,燃烧与燃烧的条件
H2,完全燃烧与不完全燃烧,2051040102,完全燃烧与不完全燃烧
H3,常用燃料的使用与其对环境的影响,2051040103,常用燃料的使用与其对环境的影响
H4,灭火的原理和方法,2051040104,灭火的原理和方法
H5,防范爆炸的措施,2051040106,防范爆炸的措施
H6,燃烧、爆炸、缓慢氧化与自燃,2051040110,燃烧、爆炸、缓慢氧化与自燃
H7,化石燃料及其综合利用,2051040201,化石燃料及其综合利用
H8,石油的组成,2051040202,石油的组成
H9,石油加工的产物,2051040203,石油加工的产物
HA,原油泄漏对生态环境的危害及其处理,2051040204,原油泄漏对生态环境的危害及其处理
HB,保护水资源和节约用水,2052020303,保护水资源和节约用水
HC,海洋中的资源,2052020304,海洋中的资源
HD,对海洋资源的合理开发与利用,2052020305,对海洋资源的合理开发与利用
HE,资源综合利用和新能源开发,2052020306,资源综合利用和新能源开发
HF,燃烧和爆炸实验,2051040107,燃烧和爆炸实验
HG,易燃物和易爆物安全知识,2051040108,易燃物和易爆物安全知识
HH,几种常见的与化学有关的图标,2051040109,几种常见的与化学有关的图标
HI,几种常用的灭火器,2051040105,几种常用的灭火器
HJ,氢气的物理性质,2052030101,氢气的物理性质
HK,氢气的化学性质与燃烧实验,2052030102,氢气的化学性质与燃烧实验
HL,氢气的爆鸣实验,2052030103,氢气的爆鸣实验
HM,氢气、一氧化碳、甲烷等可燃气体的验纯,2052030104,氢气、一氧化碳、甲烷等可燃气体的验纯
HN,氢气的用途和氢能的优缺点,2052030105,氢气的用途和氢能的优缺点
HO,常见能源的种类、能源的分类,2051040205,常见能源的种类、能源的分类
I,常见的化学合成材料,,
I1,塑料及其应用,2055010401,塑料及其应用
I2,塑料制品的回收、再生与降解,2055010402,塑料制品的回收、再生与降解
I3,合成橡胶及其应用,2055010403,合成橡胶及其应用
I4,合成纤维及其应用,2055010404,合成纤维及其应用
I5,塑料制品使用的安全,2055010405,塑料制品使用的安全
I6,白色污染与防治,2055010406,白色污染与防治
I7,合成材料的使用及其对人和环境的影响,2055010407,合成材料的使用及其对人和环境的影响
I8,新材料的开发与社会发展的密切关系,2055010408,新材料的开发与社会发展的密切关系
I9,有机高分子材料的分类及鉴别,2055010409,有机高分子材料的分类及鉴别
IA,复合材料、纳米材料,2055010410,复合材料、纳米材料
IB,棉纤维、羊毛纤维和合成纤维的鉴别,2055010411,棉纤维、羊毛纤维和合成纤维的鉴别
J,化学物质与健康,,
J1,人体的元素组成与元素对人体健康的重要作用,2055020101,人体的元素组成与元素对人体健康的重要作用
J2,生命活动与六大营养素,2055020102,生命活动与六大营养素
J3,亚硝酸钠、甲醛等化学品的性质与人体健康,2055020201,亚硝酸钠、甲醛等化学品的性质与人体健康
J4,食品、药品与健康食品中的有机营养素,2055020202,食品、药品与健康食品中的有机营养素
J5,均衡营养与健康,2055020203,均衡营养与健康
J6,矿物质与微量元素,2055020103,矿物质与微量元素
J7,加碘盐的检验,2055020104,加碘盐的检验
J8,常见中毒途径及预防方法,2055020204,常见中毒途径及预防方法
J9,烟的危害性及防治,2055020205,烟的危害性及防治
JA,毒品的危害性及预防,2055020206,毒品的危害性及预防
JB,药品的分类,2055020207,药品的分类
JC,家庭常备药品,2055020208,家庭常备药品
JD,鉴别淀粉、葡萄糖的方法与蛋白质的性质,2055020209,鉴别淀粉、葡萄糖的方法与蛋白质的性质
JE,微量元素、维生素与健康的关系及摄取方法,2055020210,微量元素、维生素与健康的关系及摄取方法
K,保护好我们的环境,,
K1,"""三废""处理的必要性和一般原则",2055020301,"""三废""处理的必要性和一般原则"
K2,常见污染物的来源、危害及治理,2055020302,常见污染物的来源、危害及治理
K3,生活污水和工业废液的危害,2055020303,生活污水和工业废液的危害
K4,富营养化污染与含磷洗衣粉的禁用,2055020304,富营养化污染与含磷洗衣粉的禁用
K5,臭氧空洞和臭氧层保护,2055020305,臭氧空洞和臭氧层保护
K6,合理使用化肥、农药对保护环境的重要意义,2055020306,合理使用化肥、农药对保护环境的重要意义
K8,化学在环境监测与环境保护中的重要作用,2055020307,化学在环境监测与环境保护中的重要作用
K9,无土栽培,2055020308,无土栽培
