AJ,凸面镜和凹面镜,2040201030201,凸面镜
AK,光的折射规律,2040201040201,光的折射规律内容
AL,光折射的可逆性,2040201040300,光折射的可逆性
AM,光的折射现象及其应用,2040201040100,光的折射现象
AN,作光的折射光路图,2040201040203,作光的折射光路图
AO,光学实验设计与探究,2040201040400,探究光的折射实验
AP,光的色散,2040201050100,色散现象
AQ,色光的三原色和颜料的三原色,2040201050201,色光的三原色
AR,物体的颜色,2040201050301,判断物体的颜色
AS,太阳光谱,2040201060100,太阳光谱
AT,红外线,2040201060201,红外线的定义
AU,紫外线,2040201060301,紫外线的定义
B,透镜及其应用,2040202000000,透镜及其应用
B1,透镜及其分类,2040202010101,凸透镜
B2,辨别凸透镜和凹透镜的方法,2040202010103,辨别凸透镜和凹透镜
B3,主光轴、光心、焦点和焦距,2040202010300,主光轴、光心、焦点和焦距
B4,凸透镜的会聚作用,2040202010201,凸透镜的会聚作用
B5,凹透镜的发散作用,2040202010202,凹透镜的发散作用
B6,透镜的光路图,2040202010500,透镜的光路作图
B7,凸透镜成像规律及其探究实验,2040202020106,探究凸透镜成像的实验
B8,凸透镜成像的应用,2040202020105,凸透镜成像的应用
B9,眼睛及其视物原理,2040202040100,眼睛及其视物原理
BA,近视眼的成因与矫正办法,2040202040201,近视眼成像于视网膜前
BB,远视眼的成因与矫正办法,2040202040301,远视眼成像于视网膜后
BC,显微镜,2040202050101,显微镜工作原理
BD,望远镜,2040202050201,望远镜工作原理
BE,生活中的透镜,2040202030101,照相机成像问题
C,电和磁,,
C1,磁性、磁体、磁极,2040506010101,磁性、磁体、磁极
C2,磁化,2040506010102,磁化
C3,磁性材料,2040506010103,磁性材料
C4,磁极间的相互作用,2040506010104,磁极间的相互作用
C5,物体是否具有磁性的判断方法,2040506010105,物体是否具有磁性的判断方法
C6,磁场,2040506010201,磁场
C7,磁感线及其特点,2040506010203,磁感线及其特点
C8,地磁场,2040506010204,地磁场
C9,通电直导线周围的磁场,2040506020101,通电直导线周围的磁场
CA,通电螺线管的磁场,2040506020201,通电路螺线管的磁场分布
CB,安培定则,2040506020301,利用安培定则判断螺线管磁场方向
CC,探究影响电磁铁磁性强弱的因素的实验,2040506030300,探究影响电磁铁磁性强弱的因素的实验
CD,电磁铁的构造和原理,2040506030100,电磁铁的构造和原理
CE,影响电磁铁磁性强弱的因素,2040506030200,影响电磁铁磁性强弱的因素
CF,电磁继电器的组成、原理和特点,2040506030401,电磁继电器的组成、原理和特点
CG,电磁阀车门的构造和原理,2040506030403,电磁铁的其他应用
CH,磁浮列车的工作原理和特点,2040506030402,磁浮列车的工作原理和特点
CI,电磁铁的其他应用,2040506030403,电磁铁的其他应用
CJ,磁场对通电导线的作用,2040506040101,磁场对通电导线的作用
CK,左手定则,2040506040102,左手定则
CL,扬声器和耳机的构造和原理,2040506040200,扬声器和耳机的构造和原理
CM,直流电动机的原理,2040506040301,直流电动机的原理
CN,直流电动机的构造和工作过程,2040506040302,直流电动机的构造和工作过程
CO,实用电动机的构造、特点和应用,2040506040303,实用电动机的构造、特点和应用
CP,电磁感应,2040506050101,电磁感应现象的内容
CQ,产生感应电流的条件,2040506050201,产生感应电流的条件
CR,动圈式话筒的构造和原理,2040506050400,动圈式话筒的构造和原理
CS,发电机的构造和原理,2040506050301,发电机的构造和原理
CT,交流电,2040506050303,交流电
CU,探究电磁感应现象的实验,2040506050500,探究电磁感应现象的实验
CV,通电螺线管的极性和电流方向的判断,2040506020301,利用安培定则判断螺线管磁场方向
D,电磁波与信息技术,,
D1,电磁波的产生,2040507010100,电磁波的产生
D2,电磁波的传播,2040507010200,电磁波的传播
D3,波速、波长和频率的关系,2040507010400,波速、波长和频率的关系
D4,音频、视频和射频信号,2040507020100,音频、视频和射频信号
D5,调制、调谐和解调,2040507020200,调制、调谐和解调
D6,无线电广播的发射和接收,2040507020400,无线电广播的发射和接收
D7,电视的发射和接收,2040507020500,电视的发射和接收
D8,移动通信,2040507020600,移动通信
D9,网络通信,2040507030100,网络通信
DA,光纤通信,2040507030200,光纤通信
DB,卫星中继通信,2040507030300,卫星中继通信
DC,通信技术的发展前景,2040507030200,光纤通信
DD,信息与信息传播,2040507030400,信息与信息传播
DE,模拟信号和数字信号,2040507020300,模拟信号和数字信号
E,能量,2040303010000,能量
E1,能量及其存在的不同形式,2040303010000,能量
E2,能量的相互转化,2040303020100,能量的转化
E3,能量守恒定律,2040303040000,能量守恒定律
E4,能量转化与守恒观点的应用,2040303040000,能量守恒定律
E5,能量的转化和转移,2040303020100,能量的转化
E6,能量利用效率,2040303050000,能量利用效率
E7,能量的转化与转移的方向性,2040303020100,能量的转化
E8,功,2040408010100,功的定义
E9,力做功的必要因素,2040408010201,做功的必要因素：作用在物体上的力
EA,力是否做功的判断,2040408010300,力是否做功的判断
EB,功的大小比较,2040408010500,功的计算
EC,功的计算,2040408010500,功的计算
ED,功的计算公式的应用,2040408010600,功的计算公式的应用
EE,功的原理,2040408010700,功的原理
EF,滑轮与功的综合题,2040408030600,滑轮组的机械效率
EG,功的原理的探究实验,2040408010700,功的原理
EH,有用功和额外功,2040408030100,有用功和额外功
F,机械能,2040408040000,机械能
F1,机械效率,2040408030200,机械效率
F2,机械效率的大小比较,2040408030300,机械效率的大小比较
F3,机械效率的计算,2040408030500,机械效率的计算
F4,滑轮（组）的机械效率,2040408030600,滑轮组的机械效率
F5,杠杆的机械效率,2040408030800,杠杆的机械效率
F6,斜面的机械效率,2040408031000,斜面的机械效率
F7,增大或减小机械效率的方法,2040408030400,增大或减小机械效率的方法
F8,滑轮（组）机械效率的测量实验,2040408030700,探究滑轮组机械效率的实验
F9,斜面机械效率的测量实验,2040408031100,探究斜面机械效率的实验
FA,杠杆机械效率的测量实验,2040408030900,探究杠杆机械效率的实验
FB,功率的概念,2040408020100,功率的定义
FC,比较做功快慢的方法,2040408020300,功率的计算
FD,功率大小的比较,2040408020300,功率的计算
FE,增大功率的方法,2040408020300,功率的计算
FF,功率的计算,2040408020400,功率大小的比较
FG,功率计算公式的应用,2040408020500,功率计算公式的应用
FH,功率在实际中的应用,2040408020100,功率的定义
FI,功率的测量实验,2040408020600,功率的测量实验
FJ,能,2040303010000,能量
FK,动能和势能的概念,2040408040101,动能的定义
FL,动能大小的比较,2040408040103,动能大小的比较
FM,势能大小的比较,2040408040203,重力势能大小的比较
FN,动能和势能的大小变化,2040408040402,动能和势能大小的变化
FO,动能的影响因素,2040408040103,动能大小的比较
FP,势能的影响因素,2040408040203,重力势能大小的比较
FQ,探究影响物体动能大小的因素,2040408040102,动能大小的影响因素
FR,探究影响物体势能大小的因素,2040408040202,重力势能大小的影响因素
FS,动能与势能的应用,2040408040101,动能的定义
FT,机械能,2040408040500,机械能及其变化
FU,动能和势能的转化与守恒,2040408040401,动能和势能间的转化
FV,机械能守恒条件,2040408040500,机械能及其变化
FW,能量转化的现象,2040303020100,能量的转化
FX,能量转化的应用,2040303030000,能量转化的应用
FY,机械能和其他形式能的转化,2040408040600,机械能和其他形式能的转化
G,内能,2040302020000,内能
G1,分子动理论的基本观点,2040302010500,分子动理论
G2,分子动理论与热现象的缘由,2040302010500,分子动理论
G3,热量的概念,2040302020500,热量的概念
G4,内能的概念,2040302020100,内能的概念
G5,内能的利用及其意义,2040302020600,内能的利用及其意义
G6,温度、热量与内能的关系,2040302020700,温度、热量与内能的关系
G7,物体内能的改变,2040302020200,影响内能大小的因素
G8,热传递,2040302020400,热传递
G9,做功改变物体内能,2040302020302,做功改变物体内能
GA,热传递改变物体内能,2040302020301,热传递改变物体内能
GB,热传递在生活中的应用,2040302020301,热传递改变物体内能
GC,做功与物体内能改变的探究实验,2040302020302,做功改变物体内能
GD,比热容的概念,2040302030100,比热容的概念
GE,水的比热容的特点及应用,2040302030300,水的比热容的特点及应用
GF,比热容解释简单的自然现象,2040302030400,比热容解释简单的自然现象
GG,热量的计算,2040302030500,热量的计算：Q=cm△t
GH,分子间的作用力,2040302010401,引力
GI,热平衡方程的应用,2040302060000,热平衡方程的应用
GJ,燃料的热值,2040302050101,燃料的热值
GK,热机,2040302040100,热机的原理
GL,热机的效率,2040302050201,热机的效率
GM,内燃机的四个冲程,2040302040301,内燃机的四个冲程
GN,有关热机的计算,2040302050202,热机效率的公式：η=Q有用/Q完全
GO,能量的转化,2040303020100,能量的转化
GP,能量守恒定理,2040303040000,能量守恒定律
GQ,永动机,2040303040000,能量守恒定律
GR,能量转化或转移现象的分析,2040303020100,能量的转化
GS,机械能守恒定理的应用,2040303040000,能量守恒定律
GT,"蒸气机,内燃机,汽轮机,喷气发动机的原理",2040302040100,热机的原理
GU,物质的组成,2040401010101,物质由分子组成
GV,分子的运动,2040302010100,分子热运动
GW,扩散现象,2040302010201,扩散现象
H,电流与电路,,
H!,串联电路的电流规律,2040501030601,串联电路的电流规律
H#,探究串并联电路中的电流特点实验,2040501030603,探究串并联电路中的电流规律实验
H*,电流的单位换算,2040501030400,电流的单位及换算
H@,并联电路的电流规律,2040501030602,并联电路的电流规律
H1,物体带电现象,2040501010101,摩擦起电现象
H2,正电荷与负电荷,2040501010201,正电荷与负电荷
H3,原子结构、元电荷与带电情况,2040401010200,原子的核式模型
H4,电量及其计算,2040501030302,电荷量的计算
H5,等效电路,2040501020600,等效电路
H6,摩擦起电,2040501010101,摩擦起电现象
H7,摩擦起电的实质,2040501010102,摩擦起电实质
H8,电荷间的相互作用规律,2040501010203,电荷间的相互作用规律
H9,物体带电情况的判断,2040501010204,判断物体的带电情况
HA,验电器的原理及使用,2040501010205,验电器的原理及使用
HB,检验物体是否带电的方法,2040501010204,判断物体的带电情况
HC,判断物体带电性质的方法,2040501010204,判断物体的带电情况
HD,电流的形成,2040501030100,电流的形成
HE,电流的方向,2040501030200,电流的方向
HF,电流的热效应、化学效应和磁效应,2040501030800,电流的热效应、化学效应和磁效应
HG,电流的大小,2040501030301,电流的定义式I=Q/t
HH,电源及其能量转化,2040501020202,电源及其能量转化
HI,有持续电流的条件,2040501030700,形成持续电流的条件
HJ,导体,2040501020101,导体
HK,绝缘体,2040501020102,绝缘体
HL,导体和绝缘体的区别,2040501020103,导体和绝缘体的区别
HM,金属导电的实质,2040501020104,金属导电的实质
HN,电路的组成,2040501020201,电路的组成
HO,电路图及元件符号,2040501020501,电路图及元件符号
HP,电路的三种状态,2040501020301,通路
HQ,根据实物图画电路图,2040501020502,根据实物图画电路图
HR,实物的电路连接,2040501020503,根据电路图连实物图
HS,电路的基本连接方式,2040501020401,串联电路
HT,串联电路和并联电路的辨别,2040501020402,并联电路
HU,串、并联电路的设计,2040501020504,电路图设计
HV,电流的强弱,2040501030301,电流的定义式I=Q/t
HW,电流的测量,2040501030501,电流的测量
HX,电流表的使用,2040501030502,电流表的连接
HY,电流表的读数方法,2040501030503,电流表的读数方法
HZ,电流表的连接,2040501030502,电流表的连接
I,欧姆定律,2040503020000,欧姆定律
I1,电压,2040502010100,电压的作用
I2,电压的测量仪器,2040502010401,电压的测量
I3,电压表的使用,2040502010402,电压表的连接
I4,电压表的读数方法,2040502010403,电压表的读数方法
I5,电压表的连接,2040502010402,电压表的连接
I6,串联电路的电压规律,2040502010501,串联电路的电压规律
I7,并联电路的电压规律,2040502010502,并联电路的电压规律
I8,探究串、并联电路中的电压规律实验,2040502010503,探究串、并联电路中的电压规律实验
I9,电阻,2040502020100,电阻的定义
IA,影响电阻大小的因素,2040502020301,材料对电阻大小的影响
IB,变阻器,2040502020403,滑动变阻器的作用
IC,滑动变阻器的工作原理,2040502020401,滑动变阻器的工作原理
ID,滑动变阻器的使用,2040502020402,滑动变阻器的使用
IE,电流表、电压表在判断电路故障中的应用,2040503040401,断路故障
IF,欧姆定律,2040503020100,欧姆定律的内容
IG,欧姆定律的变形公式,2040503040201,欧姆定律在串联电路中的应用
IH,欧姆定律的应用,2040503040201,欧姆定律在串联电路中的应用
II,电阻的串联,2040503040101,电阻的串联
IJ,电阻的并联,2040503040102,电阻的并联
IK,伏安法,2040503030101,伏安法测电阻的原理
IL,探究电流与电压、电阻的关系实验,2040503010100,实验探究电流与电压的关系
IM,伏安法测电阻的探究实验,2040503030102,伏安法测电阻的实验电路图
IN,家庭电路的组成,2040505010200,家庭电路的连接
IO,家庭电路的连接,2040505010200,家庭电路的连接
IP,家庭电路的故障分析,2040505010300,家庭电路的故障分析
IQ,家庭电路工作电压、零线火线的辨别方法,2040505010402,测电笔辨别零线火线
IR,测电笔的使用,2040505010401,测电笔的使用
IS,熔断器的作用及保险丝的选择方法,2040505010501,保险丝的作用
IT,插座的构造与工作方式,2040505020100,插座的构造与工作方式
IU,触电危害及常见的触电类型与预防,2040505020200,触电危害及常见的触电类型与预防
IV,安全用电原则,2040505020300,安全用电原则
IW,电路的简化与计算,2040503040500,电路的简化与计算
IX,家庭电路电流过大的原因,2040505010600,家庭电路电流过大的原因
IY,电路图设计,2040501020504,电路图设计
IZ,电路的动态分析,2040503040301,串联电路的电表示数变化
J,电功和电功率,2040504000000,电功和电功率
J1,电功,2040504010100,电功
J2,电功的实质,2040504010200,电功的实质
J3,电功的计算,2040504010500,电功的计算
J4,电功计算公式的应用,2040504010600,电功计算公式的应用
J5,电能表参数的理解与电能的求法,2040504010302,电能表各标识数的意义
J6,电功的测量,2040504010301,电功的测量
J7,电功率,2040504020100,电功率
J8,电功率与电能、时间的关系,2040504020301,电功率与电能、时间的关系
J9,电功率与电压、电流的关系,2040504020302,电功率与电压、电流的关系
JA,电功率的计算,2040504020400,电功率的计算
JB,额定电压,2040504020501,额定电压
JC,额定功率,2040504020502,额定功率
JD,实际电压,2040504020503,实际电压
JE,实际功率,2040504020504,实际功率
JF,电功率的测量,2040504020600,伏安法测小灯泡的额定功率
JG,电热,2040504030101,电流热效应的定义
JH,焦耳定律,2040504030201,焦耳定律
JI,焦耳定律的计算公式及其应用,2040504030202,焦耳定律的计算公式及其应用
JJ,焦耳定律在实际中的应用,2040504030203,焦耳定律在实际中的应用
JK,电功与热量的综合计算,2040504030204,电功与热量的综合计算
JL,探究用电器的电功率实验,2040504020800,探究用电器的电功率实验
JM,电功率与安全用电,2040505020400,电功率与安全用电
JN,电能的输送,2040505010100,电能的输送
JO,家用电器,2040505010700,家用电器
JP,家庭生活自动化 智能化,2040501020504,电路图设计
K,能源与可持续发展,2040304040000,能源与可持续发展
K1,能源,2040304010100,能源
K2,能源的分类,2040304010201,一次能源
K3,新能源,2040304010300,新能源
K4,核能,2040304020100,核能
K5,核电站发电过程中的能量转化,2040304020200,核电站发电过程中的能量转化
K6,核聚变,2040304020300,核聚变
K7,核裂变,2040304020400,核裂变
K8,太阳能,2040304030100,太阳能及其利用
K9,太阳能的利用,2040304030100,太阳能及其利用
KA,太阳能的转化,2040304030200,太阳能的转化
KB,太阳能热水器中的热量计算,2040304030300,太阳能的热量计算
KC,太阳能的其他相关计算,2040304030300,太阳能的热量计算
KD,能源革命,2040304040100,能源革命
KE,能量转化和转移的方向性,2040303020100,能量的转化
KF,能源危机与能源消耗对环境的影响,2040304040200,能源及其利用
KG,未来的理想能源,2040304040200,能源及其利用
KH,能源的利用和对环境的危害,2040304040200,能源及其利用
KI,有利于节约能源的措施,2040304040200,能源及其利用
KJ,能源与人类生存和社会发展的关系,2040304040200,能源及其利用
