0,宗教改革,3090401010000,文艺复兴和宗教改革,0
0,“文化大革命”,3090501030000,“文化大革命”,0
0,20世纪50年代至70年代探索社会主义建设道路的实践,3090502010000,20世纪50年代至70年代探索社会主义建设道路的实践,0
0,马克思主义的诞生,3090404030000,马克思和恩格斯,0
0,从赫鲁晓夫改革到戈尔巴乔夫改革,3090601040000,从赫鲁晓夫改革到戈尔巴乔夫改革,0
0,罗马的历史遗产,3090705030000,古代希腊、罗马的历史遗产,0
0,维新思想,3090303010000,维新思想,0
0,汉代儒学成为正统思想,3090103020000,汉代儒学成为正统思想,0
0,商鞅变法,3090701010000,商鞅变法,0
0,1861年的俄国农奴制改革,3090701040000,俄国农奴制改革,0
0,和平与发展-当今世界的时代主题,3090703060000,和平与发展是当今世界的时代主题,0
0,多极化趋势在曲折中发展,3090603020000,多极化趋势在曲折中发展,0
0,罗马的政治制度,3090201010000,古代希腊、罗马的政治制度,0
0,战时共产主义政策和新经济政策,3090601020000,战时共产主义政策和新经济政策,0
0,中国的历史文化遗产代表,3090705050000,中国的历史文化遗产,0
0,近代中国经济结构的变动与资本主义的曲折发展,3090302000000,经济结构的变动与资本主义的曲折发展,0
0,王安石变法,3090701030000,王安石变法,0
0,经济体制改革,3090502030000,家庭联产承包责任制和国有企业改革,0
0,英国君主立宪制的确立,3090403010000,英国君主立宪制的确立,0
